1	-9.81081	-84.14	151.828	-179.627	178.569	-111.901	147.957	-159.854	70.708	177.778	67.645	-91.418	177.646	-86.644	-27.271	-179.133	-58.094	107.225	-78.719	141.932	-178.954	-65.307	-179.382	-179.167	60.061	
2	-9.3353	-148.447	152.8	-179.85	178.227	-110.626	147.125	-161.56	72.847	177.598	67.062	-93.342	177.551	-85.004	-28.929	178.755	-58.704	-72.638	-72.584	132.168	-178.818	-172.803	176.56	179.166	59.852	
3	-8.65189	-82.318	154.204	-177.046	-167.504	-92.867	30.961	-158.254	79.683	173.76	68.674	-91.792	178.373	-87.774	-27.211	-178.297	-57.984	-73.081	-79.963	135.208	-178.513	-65.313	-71.784	178.17	-60.236	
4	-7.91714	-75.786	107.651	-173.281	178.176	-103.127	36.212	-93.417	66.554	169.973	80.176	-70.371	-177.87	-89.139	-38.119	-172.554	178.032	-111.085	-158.527	148.882	175.684	-171.599	172.385	179.986	179.99	
5	-7.03423	-83.995	153.314	-179.714	179.183	72.64	-179.419	-167.247	72.402	-179.737	65.523	-95.766	178.567	-79.87	-28.362	179.485	-59.256	-71.383	-79.673	147.886	-178.941	-66.116	-179.967	-85.148	60.833	
6	-6.90302	83.018	-14.633	178.715	173.299	57.556	-150.549	80.919	25.958	171.661	78.754	-76.337	-174.916	-94.263	-48.361	-179.158	176.463	-120.026	-146.127	143.694	-177.637	-81.671	-175.073	177.766	-61.569	
7	-6.71767	-84.155	153.394	-179.338	-179.682	72.974	-179.286	-166.491	71.98	179.945	63.352	-100.712	177.703	-69.156	-34.028	179.464	179.026	80.637	-73.464	131.581	-178.585	-171.361	69.681	-178.746	60.145	
8	-6.53062	-86.483	26.753	-174.965	49.5	-90.888	2.768	85.312	153.3	179.642	75.348	-75.339	-177.252	-71.975	-37.04	179.188	177.855	-120.328	-161.879	161.643	179.735	61.258	-175.035	175.511	175.892	
9	-6.3656	-82.41	134.458	170.45	163.266	-119.84	-164.001	-96.271	-115.258	174.863	61.131	-111.903	178.452	-71.628	-31.708	-178.854	-179.848	-99.934	-80.305	131.226	-179.025	-172.138	177.008	179.388	179.963	
10	-6.01192	84.058	-29.45	-178.384	-57.588	-68.567	0.34	-167.834	64.468	175.406	65.628	-97.26	177.692	-67.986	-28.176	176.853	71.768	85.28	-81.765	119.829	-177.139	-168.838	-176.025	174.541	-60.757	
11	-5.90989	-37.81	-35.934	-177.998	-177.418	-95.533	1.393	-168.514	76.908	177.746	68.856	-94.227	-179.79	-92.752	-15.404	175.173	73.844	-94.556	-73.664	132.296	-178.871	-65.4	-176.754	-177.071	-57.307	
12	-5.86275	-37.29	-39.397	-177.754	-175.719	-88.458	-0.685	-75.238	77.331	-176.529	133.719	-42.809	175.981	-75.366	-24.442	172.65	-179.735	-121.892	-133.084	164.268	-179.534	-62.406	-170.574	-175.007	-56.407	
13	-4.90993	-38.794	-35.697	-178.32	-53.477	123.24	-179.898	-152.742	40.852	172.432	77.466	-75.33	-177.26	-77.649	-8.375	173.305	69.222	-96.691	-137.505	153.436	-175.972	56.294	175.187	-178.503	-179.624	
14	-4.87937	-93.348	147.175	-174.407	60.907	94.224	-179.97	-87.564	69.759	175.056	76.596	-75.216	-175.27	-86.248	-39.039	-176.381	-59.137	105.575	-163.987	164.302	179.664	58.329	-178.275	179.033	-60.091	
15	-4.78934	56.689	151.534	179.992	-178.71	-98.764	-177.372	75.76	33.214	-176.188	161.906	-53.718	173.002	-72.987	-35.094	177.5	176.127	-121.311	-162.419	173.04	-179.962	59.472	-176.67	178.976	-60.466	
16	-4.76464	-160.247	-33.871	176.643	-61.773	-79.281	-179.847	-161.093	63.262	177.374	66.541	-94.095	177.165	-76.611	-29.718	177.093	-60.212	108.883	-75.076	-43.567	170.419	-170.135	174.657	84.788	-58.841	
17	-4.65778	-75.492	99.51	-175.975	179.987	-102.226	38.238	-90.606	71.213	175.051	83.418	-59.068	172.122	-148.507	149.884	177.437	177.604	-102.561	-130.337	149.767	-179.444	-65.527	-69.468	-86.12	-59.578	
18	-4.59248	-159.245	-33.753	177.317	-61.433	-87.167	-179.901	80.158	-73.287	-172.73	-66.33	-44.335	-176.705	-68.823	-41.419	176.252	175.525	-128.919	-165.006	-18.334	179.557	60.24	-175.559	178.224	-63.561	
19	-4.3914	-171.111	-22.481	172.182	57.551	98.407	-1.065	168.806	48.465	-170.683	59.808	-107.238	175.119	-94.496	-28.585	-167.115	-57.549	-74.02	-89.33	136.369	-179.084	-62.663	-69.916	176.706	-60.406	
20	-4.38989	-95.921	168.474	-179.298	67.18	-86.383	1.401	175.4	75.759	176.768	67.717	-93.016	177.554	-76.972	-31.111	175.951	-60.134	-71.179	-74.833	134.183	-178.893	-174.714	178.552	175.937	59.309	
21	-4.34217	-96.961	170.216	-179.822	67.76	-85.824	1.284	-176.545	75.789	177.85	66.868	-95.13	176.92	-71.676	-33.939	-178.493	178.59	-99.741	-80.065	145.172	-178.838	-66.642	-179.929	-85.005	-179.177	
22	-4.30158	-83.778	152.078	177.636	-62.209	114.659	179.808	-178.275	141.478	177.132	76.933	-76.082	-177.076	-76.744	-16.037	174.526	68.709	-96.2	-152.681	143.47	179.886	179.484	169.663	170.177	178.769	
23	-4.24992	52.886	14.462	-176.47	58.73	89.505	-156.799	75.951	-166.193	177.6	65.911	-105.691	-179.075	-97.434	-11.461	-176.229	-177.806	-108.36	50.684	-147.1	178.458	-54.26	100.786	-179.39	-55.812	
24	-4.01584	-87.074	42.488	176.195	-170.945	-118.239	0.958	-76.359	73.023	-176.267	67.549	-89.757	178.327	-92.306	-23.294	-174.778	-57.279	-74.197	-85.991	76.774	-179.566	-64.068	-179.022	-179.134	60.055	
25	-3.95436	-65.161	156.118	175.503	-179.464	76.266	1.47	55.862	-124.491	175.865	-110.455	12.972	-178.117	-89.335	-35.347	174.92	-49.392	120.954	-156.131	-44.685	176.509	-168.729	70.988	-178.875	-179.838	
26	-3.9334	-86.742	155.15	178.951	177.629	68.954	-179.886	-172.437	75.072	-175.563	74.56	-74.072	175.584	-96.184	-44.978	-177.305	-59.564	102.937	-166.387	-14.75	-179.31	57.547	-179.069	179.074	-60.073	
27	-3.74129	-162.801	104.149	-176.855	-68.693	-75.755	-2.977	-75.791	77.293	169.625	85.021	7.2	-178.564	-92.859	-21.425	176.118	-50.483	-53.767	-138.333	-26.741	179.918	-65.235	-171.376	-179.348	178.049	
28	-3.40653	-94.627	172.957	178.068	62.12	87.689	14.061	-151.562	-174.282	-177.813	78.123	-74.479	176.739	-86.94	155.926	-175.256	72.46	-95.25	-94.587	-46.499	179.202	-63.063	-70.211	176.15	-60.613	
29	-3.0961	-39.602	-38.17	179.183	-54.387	114.504	-179.781	-147.641	37.077	173.912	79.392	-75.153	-175.285	-71.238	-16.304	170.985	67.238	-97.955	-137.551	136.641	-178.307	-173.304	176.231	178.215	179.862	
30	-3.0521	58.26	5.933	-168.301	76.486	93.607	172.854	83.092	-145.253	179.137	63.822	-95.061	177.001	-65.797	-34.354	177.791	179.698	-98.684	-85.395	132.292	-178.367	-67.184	98.063	177.579	-61.003	
31	-2.6649	-84.417	146.936	-176.735	-69.982	-96.596	177.791	145.808	81.094	175.327	84.008	-63.794	-179.538	-65.745	-26.398	175.297	-61.069	-69.543	-148.942	141.981	-178.932	-169.4	179.49	-177.134	61.31	
32	-2.63768	56.918	155.757	-178.805	-177.295	-102.783	-177.376	73.618	30.036	-177.443	159.909	-50.154	178.349	-71.733	-33.184	178.759	177.183	-118.822	-161.699	-6.612	178.203	59.162	-178.016	179.007	178.766	
33	-2.39939	-94.433	165.086	178.396	58.554	85.003	-1.933	-174.606	167.135	176.407	75.669	-78.469	-177.766	-74.955	-22.647	174.845	-179.329	-120.032	-131.216	159.881	-179.088	-68.544	-177.204	-178.474	-58.147	
34	-2.29376	-97.436	164.986	-171.712	47.98	87.444	-178.593	-76.82	83.749	166.313	81.452	-73.228	-176.802	-149.65	28.386	-175.544	58.19	-82.216	51.649	39.17	-178.038	-57.226	-178.77	-176.523	-59.303	
35	-2.27835	65.73	56.042	173.157	-59.81	-74.708	-0.106	99.788	2.621	173.62	91.541	-57.021	176.243	-59.776	-22.641	168.687	66.218	82.447	-129.522	145.794	-179.274	-176.922	174.664	175.761	-60.571	
36	-2.26775	-85.824	151.81	173.476	172.007	79.334	177.176	178.651	52.633	176.033	80.123	-70.065	-168.782	-99.377	14.903	-178.804	-54.204	102.852	-156.814	-0.093	173.186	57.369	178.119	178.406	-61.778	
37	-2.16709	-73.853	50.153	-177.35	-52.547	98.551	179.719	80.22	46.75	-178.063	161.134	-63.685	174.011	-70.353	-28.932	-178.821	174.099	71.878	-160.489	140.849	179.792	-167.747	70.769	-179.008	-179.867	
38	-2.14252	73.255	9.302	-176.405	-58.413	-74.582	-0.612	62.32	39.288	-176.558	66.691	-92.011	177.88	-86.807	-36.469	-174.979	178.443	73.133	-163.598	136.057	-178.74	-173.181	174.57	179.956	-60.017	
39	-2.07873	-94.453	163.309	179.234	60.48	88.211	-179.201	-168.927	165.969	-178.59	77.951	-67.578	177.546	-57.479	-35.696	179.93	169.074	-105.737	-153.307	144.063	179.463	-172.813	176.339	177.444	179.497	
40	-1.95573	-92.745	165.416	-177.04	64.275	92.02	-1.526	142.635	-69.625	169.788	-76.154	-15.183	174.311	-143.118	163.788	-177.842	63.726	-85.454	-78.282	-62.475	179.411	-67.741	-72.642	178.437	-60.243	
41	-1.95453	69.706	38.804	178.079	-58.851	112.37	179.536	-73.539	74.459	-176.013	149.424	-38.034	178.35	-89.825	-32.992	-171.824	177.966	-106.446	45.691	-105.912	177.405	-67.333	90.321	-175.08	-59.842	
42	-1.86515	-83.756	156.795	176.931	-62.885	93.232	179.799	-82.718	61.736	-166.715	78.849	-73.761	-178.759	-149.716	52.73	174.077	-60.224	-78.73	-159.514	-21.649	176.053	59.522	-178.041	-178.31	58.368	
43	-1.76511	72.642	21.876	179.382	-54.895	109.489	-0.26	-68.603	122.338	-178.907	74.68	33.959	178.083	-155.011	-53.296	176.334	168.238	75.839	51.084	-112.358	177.521	-61.268	-177.937	-177.885	-59.626	
44	-1.54364	-96.239	168.902	177.235	64.126	91.493	-1.587	-165.921	-75.101	176.494	-74.074	-31.035	178.662	-156.845	159.817	179.146	59.004	91.767	-81.194	-53.828	179.553	-68.972	-74.587	177.938	-61.005	
45	-1.52675	75.504	2.594	-177.931	-173.108	69.873	-178.581	-134.336	175.58	-178.708	67.453	-100.152	176.86	-87.025	-26.346	-175.95	-58.069	-72.792	-91.732	-16.174	179.974	-63.875	179.508	-83.19	-178.159	
46	-1.44695	72.748	12.349	179.058	-58.91	-80.186	-178.622	76.939	50.461	177.406	71.313	51.165	-177.835	-155.917	161.462	-179.902	-177.288	-112.133	-57.898	-50.405	178.519	-172.943	69.118	-178.572	-179.793	
47	-1.40685	70.659	-4.668	-175.979	63.404	81.833	179.951	-164.827	44.679	173.62	63.9	-94.315	-177.236	-80.269	-21.529	178.188	-179.49	-106.243	53.809	44.131	-178.428	-59.818	178.501	-85.334	-60.237	
48	-1.34928	-97.723	163.682	-177.036	64.361	96.152	-178.701	-77.704	76.517	177.242	-77.217	74.188	179.868	-155.663	149.915	-178.622	178.763	70.308	-68.803	121.893	-178.617	-172.912	175.974	179.832	179.978	
49	-1.08125	-169.922	-27.603	174.654	176.259	-124.787	1.324	77.607	19.555	-179.302	-112.802	18.536	175.744	-141.55	20.615	-173.101	57.386	-86.705	-165.677	165.119	-179.89	54.389	176.366	-85.443	-59.115	
